,title,visite,href
59,"[광주 맛집] 광주보쌈 편 - 보쌈보다 김치가 더 쩌는 광주 보쌈 맛집, 생활의달인 맛집, 광주 노포, 보쌈김치, 92년생, 내년에 30살 광주 맛집, 광주 로컬 맛집",조회수 1만회,https://www.youtube.com/watch?v=7zQxCNgXLXw
60,[광주맛집]'엄마네돼지찌개'에서 스트레스날리기!,조회수 1만회,https://www.youtube.com/watch?v=MNK0t_bvxfQ
61,[4K] 역대급 가성비의 노포 술집.. - [광주 맛집] 오거리포장마차,조회수 9.2천회,https://www.youtube.com/watch?v=g7y6H96oblA
62,[광주맛집] 초대박 2.9kg 킹크랩 32만원 어치 코스요리 먹방 겨울엔 역시 대게죠! 살이가득 밥도둑 여기 진짜다!《주말엔 맛집 Ep.9》,조회수 8.9천회,https://www.youtube.com/watch?v=ZBwHjOJcBh0
63,"[광주맛집] 북경 '짬뽕,볶음밥,탕수육'",조회수 8.8천회,https://www.youtube.com/watch?v=gIEkUovSnXI
64,광주에 꽃게장백반 거리가 있는거 아세요?[광주맛집]yummy. mukbang eating show.,조회수 8.9천회,https://www.youtube.com/watch?v=YDk-zsaEqhc
65,최근 다녀온 곳들 중에 알아두시면 좋은 광주 가성비 쵝오의 맛집 세군데 알려드립니다. 메모 해놓고 광주에 오시면 꼭 가보셔야하는 가성비 맛집 !,조회수 8.5천회,https://www.youtube.com/watch?v=c2CvJ4EiqUE
66,광주 1번보리밥집 [광주맛집] yummy. mukbang eating show.,조회수 8.2천회,https://www.youtube.com/watch?v=QzxLOWhLVBk
67,환호성 폭발! 경기도 광주에서 맛보는 꼬막 요리 한상! | 관찰카메라 24 208 회,조회수 8.2천회,https://www.youtube.com/watch?v=yOooUPuNqk4
68,왕돈가스King-sized Pork Cutlet[광주맛집],조회수 8천회,https://www.youtube.com/watch?v=bieX9zRE6a0
69,꼼장어에 소주한잔 [광주맛집]왕꼼장어,조회수 8천회,https://www.youtube.com/watch?v=oZBzQ7NTFSE
70,[광주맛집]대양 '꼬리곰탕',조회수 8천회,https://www.youtube.com/watch?v=cJwvpGPNCDg
71,"광주 동구 충장로 맛집, 월계수식당 36년전통의 삼선볶음밥",조회수 7.9천회,https://www.youtube.com/watch?v=qzImP9KRrn8
72,[광주맛집] 손님이 끊이질 않는 전설의 김밥 맛집! 왕김밥 🍣,조회수 7.5천회,https://www.youtube.com/watch?v=RPBVOqL1xL8
73,"[광주 맛집] 8000원짜리 육개장짬뽕 그릇 실화냐? 바디감 느껴지는 육개장의 풍미를 느껴보고 싶으시다면, 대인시장 근처 맛집 모노바스 2 !",조회수 7.3천회,https://www.youtube.com/watch?v=uAdSSdorAG8
74,애호박찌개 광주맛집 따라 만드는법,조회수 7.2천회,https://www.youtube.com/watch?v=0LxJvGuzQRs
75,술맛나는 식당.yummy. mukbang eating show.,조회수 7.2천회,https://www.youtube.com/watch?v=pA5Vh4AsBso
76,[맛집] 인원수 맞춰 시키면 큰일나는 돈까스ㅣ광주ㅣ광주맛집,조회수 7.4천회,https://www.youtube.com/watch?v=ThqnDFf69_k
77,[광주맛집]윤가네 나주곰탕 한 그릇. yummy. mukbang eating show.Beef Bone Soup (Gomtang),조회수 7천회,https://www.youtube.com/watch?v=1Kxk6mCYnxs
78,좋은 고기가 맛나다! [광주맛집] yummy. mukbang eating show.,조회수 7.1천회,https://www.youtube.com/watch?v=jeE4zrgxyEk
79,광주에서 가장 큰 전통시장은 어디? 광주 전통시장 TOP5!!,조회수 6.9천회,https://www.youtube.com/watch?v=-TdL8MhCd4Q
